baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PBONN_00205_gene	68.4014052127457	-1.16603297003882	0.411314044456565	-2.83489704704687	0.00458404556920229	0.0126847829173843
PBONN_00206_gene	149.924318832768	-0.47550454644769	0.307031017819888	-1.54871826900119	0.121449460224998	0.207854127252348
PBONN_00207_gene	1344.99020907031	0.573802007463874	0.189739489278829	3.02415701467738	0.00249327001786758	0.0074284986032818
PBONN_00208_gene	64.9616489902081	-1.30329649870457	0.421166851891438	-3.09448973216086	0.00197151758704671	0.00604358374855031
PBONN_00209_gene	400.793527891596	0.309536646413478	0.226160787417469	1.36865744918948	0.171106377012673	0.273581255192531
PBONN_00210_gene	683.475264393618	-0.605356658634871	0.207370038027528	-2.91920985496714	0.00350919898556099	0.00997928461518908
PBONN_00211_gene	3838.21313869962	-0.303567964536468	0.181704507594031	-1.6706683205389	0.0947872095298974	0.16884634359772
PBONN_00212_gene	259.690702019739	-0.7296029973967	0.249221819543066	-2.9275245591834	0.00341672075335124	0.00975112508908935
PBONN_00213_gene	1708.62236839839	-0.220081489666148	0.201345102156914	-1.09305608782394	0.274369174500595	0.395056881005604
PBONN_00214_gene	13768.931352845	-0.285143623085817	0.167195924514603	-1.70544601439081	0.0881112726820649	0.158909628251629
PBONN_00215_gene	173.832990586061	0.961803533417715	0.265685580084792	3.62008180161964	0.0002945098935868	0.00109453210160322
PBONN_00216_gene	1089.31966503813	0.291660763837865	0.18393743865018	1.58565198025051	0.112818277806957	0.194968103535084
PBONN_00217_gene	1474.90375339881	0.436505134127644	0.206498518528131	2.11384148050524	0.0345288087752067	0.0721142661960874
PBONN_00218_gene	10.7373306196968	-0.383753410568813	0.911016147607369	-0.421236672452708	0.673582267935021	NA
PBONN_00219_gene	5349.31345967019	-0.430433847934656	0.186805366436789	-2.30418352612105	0.0212123435630161	0.0475114727483871
PBONN_00220_gene	3152.71411430771	-0.260977210332359	0.17126307204686	-1.52383819356546	0.127549136042535	0.21631735798481
PBONN_00221_gene	1096.29983503166	-0.6660085235434	0.185825812423453	-3.58404741977247	0.000338310623480521	0.00124424865564141
PBONN_00222_gene	538.484555078509	-0.714644404060128	0.212355477773655	-3.36532126014593	0.00076454584192214	0.00260715043524841
PBONN_00223_gene	278.868530599298	-0.671800927473535	0.240203683152132	-2.79679694606536	0.00516119587675806	0.0140020518462304
PBONN_00224_gene	2978.63735050535	-0.280789129373145	0.184862597333331	-1.51890719606653	0.128785857436595	0.218066430587748
PBONN_00225_gene	980.974710170517	1.39254397485243	0.277033748988463	5.02662213516239	4.99194598912688e-07	3.06345818407883e-06
PBONN_00226_gene	1693.20523293947	2.59526607873118	0.216083730262472	12.0104649969656	3.13079673506406e-33	5.16662570009276e-32
PBONN_00227_gene	59.4328264758126	0.469381667878962	0.39812843421191	1.1789704716974	0.238409934079474	0.353672864482126
PBONN_00228_gene	297.925332283244	0.226697420398033	0.228445217817049	0.99234916171274	0.32102722932698	0.446034572161405
PBONN_00229_gene	163.245213537695	0.136242788944168	0.272954350004138	0.499141299422787	0.617679844595461	0.718258599867304
PBONN_00230_gene	465.467301182905	2.27454503323089	0.22886652608916	9.93830365714904	2.83615544551102e-23	3.92745873650113e-22
PBONN_00231_gene	319.332614121468	2.0165206255912	0.241861835058183	8.3374899768957	7.58840793836317e-17	9.1204072768629e-16
PBONN_00232_gene	15.4542787980545	0.925797678643105	0.702325745764025	1.31818843923481	0.187440574579217	NA
PBONN_00233_gene	10.7473610347826	-0.555996052449286	0.881271937799578	-0.630901800683153	0.528104734399869	NA
PBONN_00234_gene	28.6487679370584	-0.24104064964897	0.565030899749017	-0.426597288318283	0.669672673158808	0.762569704687452
PBONN_00236_gene	66.1515876700667	-0.019334059707724	0.395633445821039	-0.0488686179390141	0.961023998225733	0.97666286992628
PBONN_00237_gene	33.1789139709106	0.56335608325786	0.534002498694327	1.05496900227116	0.291439501823559	0.413236132382601
PBONN_00238_gene	160.009113324618	1.58419978318987	0.302730644777555	5.23303408663478	1.66749974058723e-07	1.07727924417248e-06
PBONN_00239_gene	76.9917033662882	1.49473785602057	0.356541277070946	4.1923276550197	2.76106824803489e-05	0.000127819801889406
PBONN_00240_gene	62.8346648097288	1.16337679763222	0.388430376464598	2.99507162189785	0.00274380406553488	0.00806182283093044
PBONN_00241_gene	437.242650365445	-0.301062455196842	0.228447625503925	-1.3178620462031	0.187549832972165	0.292673306230448
PBONN_00242_gene	92.7904824715789	0.0119734033566292	0.341025991935981	0.0351099436399466	0.971992072423941	0.982258836015814
